trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
214,06:00:00,06:00:00,node/7123265056,1,,,,,
214,06:02:09,06:02:09,node/7123265055,2,,,,,
214,06:04:42,06:04:42,node/7123265054,3,,,,,
214,06:06:58,06:06:58,node/7123265053,4,,,,,
214,06:10:00,06:10:00,node/7123265052,5,,,,,
212,06:00:00,06:00:00,node/7122983964,1,,,,,
212,06:03:52,06:03:52,node/7122983963,2,,,,,
212,06:06:21,06:06:21,node/7122983962,3,,,,,
212,06:12:00,06:12:00,node/7122983961,4,,,,,
213,06:00:00,06:00:00,node/7123265066,1,,,,,
213,06:02:30,06:02:30,node/7123265065,2,,,,,
213,06:05:03,06:05:03,node/7123265064,3,,,,,
213,06:07:09,06:07:09,node/7123265063,4,,,,,
213,06:09:03,06:09:03,node/7123265062,5,,,,,
213,06:11:00,06:11:00,node/7123265061,6,,,,,
210,06:00:00,06:00:00,node/7123180290,1,,,,,
210,06:17:53,06:17:53,node/7123180286,2,,,,,
210,06:33:00,06:33:00,node/7123180289,3,,,,,
211,06:00:00,06:00:00,node/7122983970,1,,,,,
211,06:06:30,06:06:30,node/7122983969,2,,,,,
211,06:13:00,06:13:00,node/7122983968,3,,,,,
165,06:00:00,06:00:00,node/7056754516,1,,,,,
165,06:06:28,06:06:28,node/7037142484,2,,,,,
165,06:07:02,06:07:02,node/7037183485,3,,,,,
165,06:08:51,06:08:51,node/7037183498,4,,,,,
165,06:12:17,06:12:17,node/7037183507,5,,,,,
165,06:15:10,06:15:10,node/7055598734,6,,,,,
165,06:18:06,06:18:06,node/7074330409,7,,,,,
165,06:20:41,06:20:41,node/7077785209,8,,,,,
165,06:23:46,06:23:46,node/7037183567,9,,,,,
165,06:25:28,06:25:28,node/7077785208,10,,,,,
165,06:27:05,06:27:05,node/7077785207,11,,,,,
165,06:27:56,06:27:56,node/7037183563,12,,,,,
165,06:31:00,06:31:00,node/7022397421,13,,,,,
133,06:00:00,06:00:00,node/10886991029,1,,,,,
133,06:02:24,06:02:24,node/10886991028,2,,,,,
133,06:05:29,06:05:29,node/10886991025,3,,,,,
133,06:09:16,06:09:16,node/10886991027,4,,,,,
133,06:11:39,06:11:39,node/10886427071,5,,,,,
133,06:16:39,06:16:39,node/10886427070,6,,,,,
133,06:22:00,06:22:00,node/10886991026,7,,,,,
132,06:00:00,06:00:00,node/10886427069,1,,,,,
132,06:06:22,06:06:22,node/10886991036,2,,,,,
132,06:12:28,06:12:28,node/10886991035,3,,,,,
132,06:13:12,06:13:12,node/10886991034,4,,,,,
132,06:16:44,06:16:44,node/10886991033,5,,,,,
132,06:19:46,06:19:46,node/10886991032,6,,,,,
132,06:22:00,06:22:00,node/10886991031,7,,,,,
131,06:00:00,06:00:00,node/10886427073,1,,,,,
131,06:08:32,06:08:32,node/10886427072,2,,,,,
131,06:16:09,06:16:09,node/10886427071,3,,,,,
131,06:22:03,06:22:03,node/10886427070,4,,,,,
131,06:29:14,06:29:14,node/10886427069,5,,,,,
131,06:32:09,06:32:09,node/10886427068,6,,,,,
131,06:35:00,06:35:00,node/10886427067,7,,,,,
130,06:00:00,06:00:00,node/10893030400,1,,,,,
130,06:02:10,06:02:10,node/10886883549,2,,,,,
130,06:05:05,06:05:05,node/10893030398,3,,,,,
130,06:07:25,06:07:25,node/10886883548,4,,,,,
130,06:09:55,06:09:55,node/10886883547,5,,,,,
130,06:17:08,06:17:08,node/10893030397,6,,,,,
130,06:20:20,06:20:20,node/10893030396,7,,,,,
130,06:24:24,06:24:24,node/10893030395,8,,,,,
130,06:26:00,06:26:00,node/10893030394,9,,,,,
137,06:00:00,06:00:00,node/10886991032,1,,,,,
137,06:36:59,06:36:59,node/10887120327,2,,,,,
137,06:39:09,06:39:09,node/10887120326,3,,,,,
137,06:43:25,06:43:25,node/10890083970,4,,,,,
137,06:46:33,06:46:33,node/10886883544,5,,,,,
137,06:47:00,06:47:00,node/10890083969,6,,,,,
136,06:00:00,06:00:00,node/10893030400,1,,,,,
136,06:29:08,06:29:08,node/10893316190,2,,,,,
136,06:31:16,06:31:16,node/10893316189,3,,,,,
136,06:41:00,06:41:00,node/7123180295,4,,,,,
135,06:00:00,06:00:00,node/10893030392,1,,,,,
135,06:04:47,06:04:47,node/10893030390,2,,,,,
135,06:07:35,06:07:35,node/10893030389,3,,,,,
135,06:14:24,06:14:24,node/10893030388,4,,,,,
135,06:17:19,06:17:19,node/10887120327,5,,,,,
135,06:18:46,06:18:46,node/10887120326,6,,,,,
135,06:21:37,06:21:37,node/10887120325,7,,,,,
135,06:24:00,06:24:00,node/10890083969,8,,,,,
134,06:00:00,06:00:00,node/10893030400,1,,,,,
134,06:02:10,06:02:10,node/10886883549,2,,,,,
134,06:05:05,06:05:05,node/10893030398,3,,,,,
134,06:07:25,06:07:25,node/10886883548,4,,,,,
134,06:09:55,06:09:55,node/10886883547,5,,,,,
134,06:17:08,06:17:08,node/10893030397,6,,,,,
134,06:20:20,06:20:20,node/10893030396,7,,,,,
134,06:24:24,06:24:24,node/10893030395,8,,,,,
134,06:26:00,06:26:00,node/10893030394,9,,,,,
139,06:00:00,06:00:00,node/10892863227,1,,,,,
139,06:06:27,06:06:27,node/10845731579,2,,,,,
139,06:13:37,06:13:37,node/10845731597,3,,,,,
139,06:20:06,06:20:06,node/10892863226,4,,,,,
139,06:35:49,06:35:49,node/10892863225,5,,,,,
139,06:55:20,06:55:20,node/10892863224,6,,,,,
139,06:56:23,06:56:23,node/10766121863,7,,,,,
139,07:03:56,07:03:56,node/10892863223,8,,,,,
139,07:15:49,07:15:49,node/10892863222,9,,,,,
139,07:26:10,07:26:10,node/10766121862,10,,,,,
139,07:41:07,07:41:07,node/10892863221,11,,,,,
139,07:54:36,07:54:36,node/10892863220,12,,,,,
139,08:00:00,08:00:00,node/10892863219,13,,,,,
138,06:00:00,06:00:00,node/10892863231,1,,,,,
138,06:35:18,06:35:18,node/10892863230,2,,,,,
138,06:39:08,06:39:08,node/10845731574,3,,,,,
138,06:41:31,06:41:31,node/10845731592,4,,,,,
138,06:44:00,06:44:00,node/10892863229,5,,,,,
166,06:00:00,06:00:00,node/7022397420,1,,,,,
166,06:03:49,06:03:49,node/7037183565,2,,,,,
166,06:10:06,06:10:06,node/7037183523,3,,,,,
166,06:13:22,06:13:22,node/7037183510,4,,,,,
166,06:16:45,06:16:45,node/7037183504,5,,,,,
166,06:20:32,06:20:32,node/7037183499,6,,,,,
166,06:22:40,06:22:40,node/7037183487,7,,,,,
166,06:25:15,06:25:15,node/7037142476,8,,,,,
166,06:27:06,06:27:06,node/7077785205,9,,,,,
166,06:31:00,06:31:00,node/7037142470,10,,,,,
24,06:00:00,06:00:00,node/7107789220,1,,,,,
24,06:06:34,06:06:34,node/7041052950,2,,,,,
24,06:14:45,06:14:45,node/7041052945,3,,,,,
24,06:20:46,06:20:46,node/7041052940,4,,,,,
24,06:27:28,06:27:28,node/6967234177,5,,,,,
24,06:31:54,06:31:54,node/7074326525,6,,,,,
24,06:37:04,06:37:04,node/7078164255,7,,,,,
24,06:43:34,06:43:34,node/7047495429,8,,,,,
24,06:53:04,06:53:04,node/7078164250,9,,,,,
24,06:55:26,06:55:26,node/7041071423,10,,,,,
24,06:58:51,06:58:51,node/7041071414,11,,,,,
24,07:02:13,07:02:13,node/7041071411,12,,,,,
24,07:04:48,07:04:48,node/7041071407,13,,,,,
24,07:07:56,07:07:56,node/6967281241,14,,,,,
24,07:10:00,07:10:00,node/7041071592,15,,,,,
25,06:00:00,06:00:00,node/7070861712,1,,,,,
25,06:02:28,06:02:28,node/7107789219,2,,,,,
25,06:05:49,06:05:49,node/7041071406,3,,,,,
25,06:08:58,06:08:58,node/847244423,4,,,,,
25,06:12:05,06:12:05,node/7041071415,5,,,,,
25,06:15:29,06:15:29,node/7080611091,6,,,,,
25,06:18:03,06:18:03,node/7078164256,7,,,,,
25,06:27:55,06:27:55,node/5248250425,8,,,,,
25,06:34:38,06:34:38,node/7074326526,9,,,,,
25,06:40:24,06:40:24,node/7078164254,10,,,,,
25,06:44:46,06:44:46,node/7041052928,11,,,,,
25,06:56:57,06:56:57,node/7041052944,12,,,,,
25,07:04:57,07:04:57,node/7041052949,13,,,,,
25,07:12:00,07:12:00,node/7107789218,14,,,,,
26,06:00:00,06:00:00,node/7080440200,1,,,,,
26,06:03:53,06:03:53,node/7080440198,2,,,,,
26,06:06:29,06:06:29,node/7080440197,3,,,,,
26,06:09:09,06:09:09,node/7080440196,4,,,,,
26,06:11:20,06:11:20,node/7080440195,5,,,,,
26,06:13:13,06:13:13,node/7080440194,6,,,,,
26,06:15:31,06:15:31,node/5736089088,7,,,,,
26,06:18:18,06:18:18,node/7041071419,8,,,,,
26,06:19:00,06:19:00,node/7074707878,9,,,,,
27,06:00:00,06:00:00,node/7080440208,1,,,,,
27,06:14:34,06:14:34,node/7041071461,2,,,,,
27,06:16:52,06:16:52,node/7080440206,3,,,,,
27,06:21:11,06:21:11,node/7041071459,4,,,,,
27,06:27:08,06:27:08,node/7067990019,5,,,,,
27,06:32:38,06:32:38,node/7080440205,6,,,,,
27,06:37:09,06:37:09,node/7080440204,7,,,,,
27,06:41:00,06:41:00,node/7080440203,8,,,,,
20,06:00:00,06:00:00,node/7077863012,1,,,,,
20,06:07:12,06:07:12,node/7084932742,2,,,,,
20,06:12:48,06:12:48,node/7084932741,3,,,,,
20,06:17:38,06:17:38,node/7084932740,4,,,,,
20,06:24:08,06:24:08,node/7041071395,5,,,,,
20,06:28:58,06:28:58,node/7084932739,6,,,,,
20,06:34:37,06:34:37,node/7084932738,7,,,,,
20,06:38:00,06:38:00,node/7084932737,8,,,,,
20,06:46:00,06:46:00,node/7078164250,9,,,,,
21,06:00:00,06:00:00,node/7084932747,1,,,,,
21,06:13:57,06:13:57,node/7084932745,2,,,,,
21,06:20:53,06:20:53,node/7078406239,3,,,,,
21,06:27:46,06:27:46,node/7078406238,4,,,,,
21,06:32:17,06:32:17,node/7084932744,5,,,,,
21,06:37:36,06:37:36,node/7084932743,6,,,,,
21,06:46:00,06:46:00,node/7074504387,7,,,,,
22,06:00:00,06:00:00,node/7078164251,1,,,,,
22,06:05:34,06:05:34,node/7074561392,2,,,,,
22,06:13:35,06:13:35,node/6967234177,3,,,,,
22,06:17:27,06:17:27,node/7074326525,4,,,,,
22,06:21:59,06:21:59,node/7078164255,5,,,,,
22,06:27:41,06:27:41,node/7047495429,6,,,,,
22,06:36:00,06:36:00,node/7078164250,7,,,,,
23,06:00:00,06:00:00,node/7078164256,1,,,,,
23,06:10:12,06:10:12,node/5248250425,2,,,,,
23,06:17:08,06:17:08,node/7074326526,3,,,,,
23,06:23:06,06:23:06,node/7078164254,4,,,,,
23,06:27:36,06:27:36,node/7041052928,5,,,,,
23,06:44:00,06:44:00,node/7049122266,6,,,,,
160,06:00:00,06:00:00,way/759359409,1,,,,,
160,06:02:52,06:02:52,way/759359411,2,,,,,
160,06:05:40,06:05:40,way/759359413,3,,,,,
160,06:07:27,06:07:27,way/759359415,4,,,,,
160,06:10:48,06:10:48,way/759365360,5,,,,,
160,06:13:42,06:13:42,way/759365358,6,,,,,
160,06:20:06,06:20:06,way/759359417,7,,,,,
160,06:21:57,06:21:57,way/759359419,8,,,,,
160,06:23:58,06:23:58,way/759359421,9,,,,,
160,06:25:34,06:25:34,way/759359423,10,,,,,
160,06:28:17,06:28:17,way/758926936,11,,,,,
160,06:29:46,06:29:46,way/758926933,12,,,,,
160,06:31:38,06:31:38,way/758926932,13,,,,,
160,06:33:53,06:33:53,way/758926930,14,,,,,
160,06:36:20,06:36:20,way/758926928,15,,,,,
160,06:37:53,06:37:53,way/759359425,16,,,,,
160,06:40:07,06:40:07,way/759359428,17,,,,,
160,06:42:47,06:42:47,way/759359430,18,,,,,
160,06:44:52,06:44:52,way/759359432,19,,,,,
160,06:46:51,06:46:51,way/759354435,20,,,,,
160,06:50:00,06:50:00,way/759354437,21,,,,,
28,06:00:00,06:00:00,node/7056754516,1,,,,,
28,06:03:51,06:03:51,node/7037142472,2,,,,,
28,06:07:45,06:07:45,node/7037142477,3,,,,,
28,06:11:24,06:11:24,node/7037183485,4,,,,,
28,06:14:19,06:14:19,node/7037183498,5,,,,,
28,06:19:51,06:19:51,node/7037183507,6,,,,,
28,06:24:29,06:24:29,node/7055598734,7,,,,,
28,06:27:17,06:27:17,node/7037183521,8,,,,,
28,06:34:21,06:34:21,node/7037183562,9,,,,,
28,06:38:16,06:38:16,node/7037183567,10,,,,,
28,06:44:00,06:44:00,node/7037183563,11,,,,,
29,06:00:00,06:00:00,node/7037183563,1,,,,,
29,06:05:02,06:05:02,node/7056754514,2,,,,,
29,06:08:18,06:08:18,node/7037183565,3,,,,,
29,06:19:07,06:19:07,node/7037183523,4,,,,,
29,06:25:25,06:25:25,node/7037183509,5,,,,,
29,06:34:00,06:34:00,node/7037183501,6,,,,,
29,06:37:04,06:37:04,node/7037183499,7,,,,,
29,06:40:44,06:40:44,node/7037183487,8,,,,,
29,06:50:23,06:50:23,node/7037142471,9,,,,,
29,06:55:00,06:55:00,node/7037142470,10,,,,,
161,06:00:00,06:00:00,way/759354438,1,,,,,
161,06:03:08,06:03:08,way/759354436,2,,,,,
161,06:05:07,06:05:07,way/759359431,3,,,,,
161,06:07:15,06:07:15,way/759359429,4,,,,,
161,06:09:54,06:09:54,way/759359427,5,,,,,
161,06:12:07,06:12:07,way/759359426,6,,,,,
161,06:13:43,06:13:43,way/758926927,7,,,,,
161,06:16:10,06:16:10,way/758926929,8,,,,,
161,06:18:27,06:18:27,way/758926931,9,,,,,
161,06:20:18,06:20:18,way/758926934,10,,,,,
161,06:21:46,06:21:46,way/758926935,11,,,,,
161,06:24:26,06:24:26,way/759359424,12,,,,,
161,06:26:01,06:26:01,way/759359422,13,,,,,
161,06:28:03,06:28:03,way/759359420,14,,,,,
161,06:29:53,06:29:53,way/759359418,15,,,,,
161,06:36:18,06:36:18,way/759365359,16,,,,,
161,06:39:11,06:39:11,way/759365361,17,,,,,
161,06:42:31,06:42:31,way/759359416,18,,,,,
161,06:44:19,06:44:19,way/759359414,19,,,,,
161,06:47:08,06:47:08,way/759359412,20,,,,,
161,06:50:00,06:50:00,way/759359410,21,,,,,
119,06:00:00,06:00:00,node/7080251776,1,,,,,
119,06:04:50,06:04:50,node/7037142479,2,,,,,
119,06:07:36,06:07:36,node/7074330401,3,,,,,
119,06:12:24,06:12:24,node/7022397411,4,,,,,
119,06:14:06,06:14:06,node/7037183491,5,,,,,
119,06:17:44,06:17:44,node/7098810331,6,,,,,
119,06:26:40,06:26:40,node/7098810332,7,,,,,
119,06:31:21,06:31:21,node/7098810333,8,,,,,
119,06:42:19,06:42:19,node/7098810334,9,,,,,
119,07:02:09,07:02:09,node/7098810335,10,,,,,
119,07:07:21,07:07:21,node/7098810336,11,,,,,
119,07:09:27,07:09:27,node/7098810337,12,,,,,
119,07:12:00,07:12:00,node/7098810338,13,,,,,
120,06:00:00,06:00:00,node/7098810345,1,,,,,
120,06:09:50,06:09:50,node/7098810344,2,,,,,
120,06:12:42,06:12:42,node/7098810343,3,,,,,
120,06:19:56,06:19:56,node/7098810342,4,,,,,
120,06:23:23,06:23:23,node/7098810341,5,,,,,
120,06:29:13,06:29:13,node/7098810340,6,,,,,
120,06:31:39,06:31:39,node/7037183490,7,,,,,
120,06:32:48,06:32:48,node/7080251774,8,,,,,
120,06:35:25,06:35:25,node/7074330400,9,,,,,
120,06:38:13,06:38:13,node/7037142483,10,,,,,
120,06:39:19,06:39:19,node/7080251773,11,,,,,
120,06:41:00,06:41:00,node/7070861713,12,,,,,
121,06:00:00,06:00:00,way/758926924,1,,,,,
121,06:02:41,06:02:41,way/758926926,2,,,,,
121,06:05:28,06:05:28,way/758926927,3,,,,,
121,06:08:15,06:08:15,way/758926929,4,,,,,
121,06:10:50,06:10:50,way/758926931,5,,,,,
121,06:12:56,06:12:56,way/758926934,6,,,,,
121,06:14:36,06:14:36,way/758926935,7,,,,,
121,06:17:01,06:17:01,way/758926937,8,,,,,
121,06:19:17,06:19:17,way/758922740,9,,,,,
121,06:21:46,06:21:46,way/758922741,10,,,,,
121,06:25:40,06:25:40,way/758922742,11,,,,,
121,06:28:18,06:28:18,way/758922744,12,,,,,
121,06:31:07,06:31:07,way/758922746,13,,,,,
121,06:34:02,06:34:02,way/758922751,14,,,,,
121,06:37:10,06:37:10,way/758922752,15,,,,,
121,06:41:15,06:41:15,way/758922754,16,,,,,
121,06:44:52,06:44:52,way/758919087,17,,,,,
121,06:47:34,06:47:34,way/758919089,18,,,,,
121,06:50:49,06:50:49,way/758915882,19,,,,,
121,06:54:06,06:54:06,way/604046027,20,,,,,
121,06:58:15,06:58:15,way/604046029,21,,,,,
121,07:03:00,07:03:00,way/604046053,22,,,,,
122,06:00:00,06:00:00,way/604046052,1,,,,,
122,06:04:46,06:04:46,way/604046028,2,,,,,
122,06:08:54,06:08:54,way/604046026,3,,,,,
122,06:12:10,06:12:10,way/758915883,4,,,,,
122,06:15:26,06:15:26,way/758919090,5,,,,,
122,06:18:09,06:18:09,way/758919088,6,,,,,
122,06:21:44,06:21:44,way/758922755,7,,,,,
122,06:25:50,06:25:50,way/758922753,8,,,,,
122,06:28:59,06:28:59,way/758922751,9,,,,,
122,06:31:54,06:31:54,way/758922747,10,,,,,
122,06:34:44,06:34:44,way/758922745,11,,,,,
122,06:37:20,06:37:20,way/758922743,12,,,,,
122,06:41:15,06:41:15,way/758922741,13,,,,,
122,06:43:43,06:43:43,way/758922739,14,,,,,
122,06:45:59,06:45:59,way/758926938,15,,,,,
122,06:48:24,06:48:24,way/758926936,16,,,,,
122,06:50:05,06:50:05,way/758926933,17,,,,,
122,06:52:12,06:52:12,way/758926932,18,,,,,
122,06:54:45,06:54:45,way/758926930,19,,,,,
122,06:57:33,06:57:33,way/758926928,20,,,,,
122,07:00:20,07:00:20,way/758926925,21,,,,,
122,07:03:00,07:03:00,way/758926923,22,,,,,
123,06:00:00,06:00:00,node/10881147492,1,,,,,
123,06:03:10,06:03:10,node/10842129028,2,,,,,
123,06:05:16,06:05:16,node/10766121861,3,,,,,
123,06:06:52,06:06:52,node/10842129054,4,,,,,
123,06:10:09,06:10:09,node/10842129084,5,,,,,
123,06:11:12,06:11:12,node/10842129086,6,,,,,
123,06:13:47,06:13:47,node/10766121860,7,,,,,
123,06:14:52,06:14:52,node/10842129070,8,,,,,
123,06:20:00,06:20:00,node/10842129015,9,,,,,
124,06:00:00,06:00:00,node/10842129129,1,,,,,
124,06:05:36,06:05:36,node/10842129131,2,,,,,
124,06:06:49,06:06:49,node/10842129042,3,,,,,
124,06:09:34,06:09:34,node/10842129056,4,,,,,
124,06:10:53,06:10:53,node/10766121872,5,,,,,
124,06:14:14,06:14:14,node/10842129114,6,,,,,
124,06:16:02,06:16:02,node/10766121871,7,,,,,
124,06:18:14,06:18:14,node/10842129019,8,,,,,
124,06:22:00,06:22:00,node/10881147490,9,,,,,
125,06:00:00,06:00:00,node/10842129024,1,,,,,
125,06:10:34,06:10:34,node/10886135793,2,,,,,
125,06:16:11,06:16:11,node/10886135791,3,,,,,
125,06:23:27,06:23:27,node/10886135790,4,,,,,
125,06:24:00,06:24:00,node/10886135789,5,,,,,
126,06:00:00,06:00:00,node/10886135787,1,,,,,
126,06:08:04,06:08:04,node/10886135785,2,,,,,
126,06:14:28,06:14:28,node/10886135784,3,,,,,
